2014,16,100,9.1,4.873,-0.505,-0.004,-0.097,-0.216,-0.185
2014,16,200,7.93,4.241,-0.561,-0.108,-0.422,-0.164,-0.168
2014,16,300,6.913,2.948,-0.562,-0.195,0,-0.232,0
2014,16,400,6.237,3.59,-0.562,-0.199,0,-0.196,0
2014,16,500,5.772,2.225,-0.562,-0.174,-0.008,-0.188,-0.007
2014,16,600,5.148,2.681,-0.309,-0.124,-0.463,-0.056,-0.15
2014,16,700,4.403,1.666,0,0,-0.374,-0.176,-0.01
2014,16,800,3.938,2.448,60.73,18.45,42.98,11.89,79.8
2014,16,900,4.963,14.45,442.9,166.4,333.4,15.5,520.7
2014,16,1000,8.53,28.46,740,322.5,598.4,74.1,782
2014,16,1100,12.56,36.72,953,449,802,984,957
2014,16,1200,15.73,43.71,1077,525.9,924,1080,1060
2014,16,1300,18.45,47.26,1108,545.5,955,1120,1083
2014,16,1400,20.2,46.37,1048,504.4,893,1074,1038
2014,16,1500,21.69,43.13,889,404.7,736,928,914
2014,16,1600,22.76,37.73,643,259.5,505.8,690.9,711
2014,16,1700,22.56,26.15,302.9,92.4,215.1,344.3,378.7
2014,16,1800,20.29,13.71,5.069,2.304,3.732,5.77,6.213
2014,16,1900,17.71,11.67,-0.318,-0.116,-0.186,-0.188,-0.178
2014,16,2000,15.69,10.69,-0.458,-0.236,-0.154,-0.012,-0.035
2014,16,2100,14.24,10,-0.168,-0.232,-0.105,-0.048,0
2014,16,2200,13.15,9.3,-0.542,-0.091,-0.43,-0.196,0
2014,16,2300,11.84,8.02,-0.449,-0.108,-0.479,-0.18,-0.087
2014,17,0,10.74,7.93,-0.131,-0.249,-0.487,-0.004,-0.199
2014,17,100,9.81,5.577,-0.14,-0.124,-0.276,-0.172,-0.101
2014,17,200,8.41,3.996,-0.561,-0.249,0,-0.088,-0.042
2014,17,300,7.15,3.569,-0.562,-0.236,0,0,-0.147
